invoice_id,date,amount,vendor_id,vendor_name,status,po_number
INV_1329,2026-08-22,2859.83,VEND_05,Cyberdyne Systems,PENDING,PO-7183
INV_1330,2026-07-31,282.09,VEND_28,InGen Biotech,PAID,PO-2032
INV_1331,2026-08-22,4394.24,VEND_19,Massive Dynamic,PAID,PO-5455
INV_1332,2026-07-31,4380.25,VEND_28,InGen Biotech,PAID,PO-5694
INV_1333,2026-08-10,533.24,VEND_24,Tyrell Systems,PAID,PO-7082
INV_1334,2026-08-20,2800.02,VEND_10,Dunder Supplies,PAID,PO-7582
INV_1335,2026-08-08,2390.67,VEND_23,Delos Hospitality,PENDING,PO-6903
INV_1336,2026-08-20,2386.12,VEND_35, Freight,PAID,PO-9296
INV_1337,2026-08-18,2042.12,VEND_27,Dharma Provisions,PAID,PO-1066
INV_1338,2026-08-06,4679.08,VEND_11,Pied Piper Tech,PENDING,PO-2915
INV_1339,2026-08-07,3686.09,VEND_24,Tyrell Systems,PAID,PO-6752
INV_1340,2026-08-22,2099.19,VEND_07,Umbrella Corp,PAID,PO-1009
INV_1341,2026-08-21,4755.54,VEND_16,Sterling Cooper,PAID,PO-4129
INV_1342,2026-07-31,179.48,VEND_19,Massive Dynamic,PAID,PO-5152
INV_1343,2026-08-10,4759.96,VEND_28,InGen Biotech,PAID,PO-6622
INV_1344,2026-08-09,1937.09,VEND_20,Buy n Large Corp,PAID,PO-9050
INV_1345,2026-07-29,2549.97,VEND_23,Delos Hospitality,PAID,PO-7925
INV_1346,2026-08-08,289.49,VEND_32,Veridian Dynamics,PAID,PO-2359
INV_1347,2026-08-06,3648.97,VEND_07,Umbrella Corp,PENDING,PO-1562
INV_1348,2026-08-10,1618.09,VEND_29,Sirius Cybernetics,PAID,PO-1462
INV_1349,2026-08-12,2277.71,VEND_33,Momcorp Industries,PENDING,PO-9776
INV_1350,2026-08-17,3649.22,VEND_17,Nakatomi Trading,PAID,PO-8401
INV_1351,2026-08-09,4282.42,VEND_03,Stark Logistics,PAID,PO-2258
INV_1352,2026-08-24,3303.97,VEND_12,Hooli Services,PAID,PO-6571
INV_1353,2026-08-21,2959.49,VEND_32,Veridian Dynamics,PAID,PO-3694
INV_1354,2026-08-02,746.8,VEND_39,Pawnee Power,PENDING,PO-1336
INV_1355,2026-08-19,2673.36,VEND_24,Tyrell Systems,PAID,PO-5569
INV_1356,2026-08-11,2830.68,VEND_28,InGen Biotech,PENDING,PO-7575
INV_1357,2026-08-12,4604.44,VEND_09,Vandelay Trading,PAID,PO-4219
INV_1358,2026-08-14,3333.32,VEND_35, Freight,PAID,PO-7770
INV_1359,2026-07-31,2842.37,VEND_15,Prestige Worldwide,PAID,PO-7092
INV_1360,2026-07-28,2599.96,VEND_01,ACME Corp,PAID,PO-5969
INV_1361,2026-08-03,3353.78,VEND_31,Frobozz Electric,PAID,PO-3393
INV_1362,2026-08-17,722.08,VEND_33,Momcorp Industries,PAID,PO-3698
INV_1363,2026-08-06,3172.01,VEND_27,Dharma Provisions,PAID,PO-7658
INV_1364,2026-07-30,1043.77,VEND_24,Tyrell Systems,PAID,PO-8853
INV_1365,2026-08-20,870.7,VEND_39,Pawnee Power,PENDING,PO-1506
INV_1366,2026-08-13,425.04,VEND_06,Initech Solutions,PAID,PO-5544
INV_1367,2026-08-10,1476.08,VEND_22,Wernham Hogg,PAID,PO-8699
INV_1368,2026-08-16,3036.78,VEND_37,Lestrade & Co,PAID,PO-9728
INV_1369,2026-08-14,3120.2,VEND_05,Cyberdyne Systems,PAID,PO-9413
INV_1370,2026-08-05,1633.95,VEND_21,Oceanic Freight,PAID,PO-6488
INV_1371,2026-08-15,3412.89,VEND_18,Rekall Solutions,PAID,PO-5833
INV_1372,2026-08-05,3466.81,VEND_24,Tyrell Systems,PENDING,PO-9521
INV_1373,2026-08-03,674.33,VEND_19,Massive Dynamic,PAID,PO-9142
INV_1374,2026-08-14,2733.3,VEND_10,Dunder Supplies,PENDING,PO-7440
INV_1375,2026-08-15,2959.56,VEND_18,Rekall Solutions,PAID,PO-8007
INV_1376,2026-08-18,4910.31,VEND_39,Pawnee Power,PAID,PO-3289
INV_1377,2026-08-05,702.29,VEND_04,Wayne Enterprises,PAID,PO-3087
INV_1378,2026-08-16,393.41,VEND_08,Soylent Industries,PENDING,PO-4943
INV_1379,2026-08-03,1180.14,VEND_39,Pawnee Power,PAID,PO-4872
INV_1380,2026-08-01,212.47,VEND_38,Bachman Electric,PAID,PO-9875
INV_1381,2026-08-17,185.46,VEND_11,Pied Piper Tech,PENDING,PO-3040
INV_1382,2026-08-02,1306.35,VEND_27,Dharma Provisions,PAID,PO-4610
INV_1383,2026-08-04,626.2,VEND_16,Sterling Cooper,PENDING,PO-8309
INV_1384,2026-08-05,1237.69,VEND_06,Initech Solutions,PENDING,PO-7228
INV_1385,2026-07-27,2752.2,VEND_18,Rekall Solutions,PAID,PO-6276
INV_1386,2026-07-30,2545.26,VEND_40,Gekko Capital,PAID,PO-3367
INV_1387,2026-08-21,479.05,VEND_25,Weyland Industries,PAID,PO-6787
INV_1388,2026-08-09,1443.29,VEND_19,Massive Dynamic,PAID,PO-4998
INV_1389,2026-08-16,3518.15,VEND_29,Sirius Cybernetics,PAID,PO-6890
INV_1390,2026-07-31,2243.08,VEND_23,Delos Hospitality,PENDING,PO-3590
INV_1391,2026-08-04,1173.77,VEND_38,Bachman Electric,PAID,PO-7249
INV_1392,2026-07-31,3115.7,VEND_36,Sorin Systems,PENDING,PO-3441
INV_1393,2026-08-07,794.01,VEND_28,InGen Biotech,PAID,PO-9528
INV_1394,2026-08-01,1235.9,VEND_06,Initech Solutions,PAID,PO-9977
INV_1395,2026-08-05,3052.91,VEND_05,Cyberdyne Systems,PAID,PO-8578
INV_1396,2026-08-15,4085.2,VEND_33,Momcorp Industries,PAID,PO-8685
INV_1397,2026-08-18,3937.47,VEND_30,Multi Corp,PAID,PO-3655
INV_1398,2026-08-18,3069.45,VEND_03,Stark Logistics,PENDING,PO-9665
INV_1399,2026-08-21,2500.79,VEND_26,Primatech Paper,PENDING,PO-9514
INV_1400,2026-08-09,3953.29,VEND_37,Lestrade & Co,PENDING,PO-3734
INV_1401,2026-08-12,4303.84,VEND_09,Vandelay Trading,PAID,PO-5889
INV_1402,2026-08-03,3061.54,VEND_27,Dharma Provisions,PAID,PO-8982
INV_1403,2026-08-05,3776.53,VEND_14,Los Pollos Dist.,PENDING,PO-3291
INV_1404,2026-08-19,3989.43,VEND_26,Primatech Paper,PENDING,PO-5143
INV_1405,2026-08-12,2056.27,VEND_30,Multi Corp,PAID,PO-5020
INV_1406,2026-08-01,4495.49,VEND_07,Umbrella Corp,PENDING,PO-8100
INV_1407,2026-08-02,3031.36,VEND_23,Delos Hospitality,PENDING,PO-2110
INV_1408,2026-08-11,1724.12,VEND_20,Buy n Large Corp,PAID,PO-5417
INV_1409,2026-07-29,220.95,VEND_14,Los Pollos Dist.,PENDING,PO-6472
INV_1410,2026-08-25,3103.34,VEND_23,Delos Hospitality,PAID,PO-8182
INV_1411,2026-08-11,1717.75,VEND_29,Sirius Cybernetics,PAID,PO-4216
INV_1412,2026-07-31,3122.68,VEND_18,Rekall Solutions,PAID,PO-3178
INV_1413,2026-08-04,2191.87,VEND_37,Lestrade & Co,PAID,PO-1613
INV_1414,2026-08-03,4631.63,VEND_32,Veridian Dynamics,PAID,PO-8682
INV_1415,2026-08-06,2927.51,VEND_36,Sorin Systems,PAID,PO-9520
INV_1416,2026-08-21,1466.93,VEND_39,Pawnee Power,PENDING,PO-8919
INV_1417,2026-08-05,2375.3,VEND_10,Dunder Supplies,PENDING,PO-7551
INV_1418,2026-08-10,2876.21,VEND_20,Buy n Large Corp,PAID,PO-6143
INV_1419,2026-08-01,2234.55,VEND_28,InGen Biotech,PAID,PO-7068
INV_1420,2026-07-31,1609.24,VEND_32,Veridian Dynamics,PENDING,PO-4852
INV_1421,2026-08-05,1291.86,VEND_11,Pied Piper Tech,PENDING,PO-2357
INV_1422,2026-08-03,502.26,VEND_01,ACME Corp,PAID,PO-1841
INV_1423,2026-08-10,3425.82,VEND_23,Delos Hospitality,PAID,PO-6409
INV_1424,2026-08-02,290.82,VEND_38,Bachman Electric,PAID,PO-7403
INV_1425,2026-07-31,4175.83,VEND_19,Massive Dynamic,PAID,PO-9435
INV_1426,2026-08-01,2532.44,VEND_15,Prestige Worldwide,PAID,PO-8744
INV_1427,2026-08-22,2317.29,VEND_33,Momcorp Industries,PENDING,PO-4852
INV_1428,2026-08-22,4924.53,VEND_20,Buy n Large Corp,PAID,PO-3543
INV_1429,2026-07-29,489.32,VEND_38,Bachman Electric,PAID,PO-3446
INV_1430,2026-08-20,459.87,VEND_22,Wernham Hogg,PENDING,PO-7715
INV_1431,2026-08-02,4656.38,VEND_36,Sorin Systems,PENDING,PO-1554
INV_1432,2026-08-09,867.0,VEND_13,Bluth Builders,PENDING,PO-4056
INV_1433,2026-08-12,751.23,VEND_21,Oceanic Freight,PAID,PO-1121
INV_1434,2026-08-23,904.48,VEND_17,Nakatomi Trading,PAID,PO-1688
INV_1435,2026-08-21,984.51,VEND_03,Stark Logistics,PAID,PO-6524
INV_1436,2026-07-27,612.53,VEND_33,Momcorp Industries,PAID,PO-9697
INV_1437,2026-08-12,4458.97,VEND_38,Bachman Electric,PENDING,PO-9964
INV_1438,2026-08-06,2740.08,VEND_30,Multi Corp,PAID,PO-8774
INV_1439,2026-08-03,3375.32,VEND_38,Bachman Electric,PAID,PO-1664
INV_1440,2026-08-07,4764.84,VEND_29,Sirius Cybernetics,PAID,PO-5483
INV_1441,2026-08-15,4090.68,VEND_35, Freight,PAID,PO-9136
INV_1442,2026-08-17,1145.73,VEND_36,Sorin Systems,PENDING,PO-6383
INV_1443,2026-08-03,2770.81,VEND_13,Bluth Builders,PAID,PO-8862
INV_1444,2026-07-29,587.35,VEND_17,Nakatomi Trading,PENDING,PO-3651
INV_1445,2026-08-09,1616.51,VEND_35, Freight,PAID,PO-2989
INV_1446,2026-08-04,4829.2,VEND_08,Soylent Industries,PENDING,PO-9368
INV_1447,2026-08-03,2458.09,VEND_40,Gekko Capital,PAID,PO-3890
INV_1448,2026-08-08,4052.35,VEND_35, Freight,PAID,PO-2039
INV_1449,2026-08-04,814.48,VEND_11,Pied Piper Tech,PENDING,PO-6757
INV_1450,2026-07-27,1766.89,VEND_25,Weyland Industries,PENDING,PO-4479
INV_1451,2026-08-05,1031.7,VEND_31,Frobozz Electric,PAID,PO-9099
INV_1452,2026-08-17,3877.11,VEND_25,Weyland Industries,PAID,PO-8420
INV_1453,2026-08-20,1759.76,VEND_01,ACME Corp,PAID,PO-3224
INV_1454,2026-08-11,2522.29,VEND_36,Sorin Systems,PAID,PO-6194
INV_1455,2026-08-01,1475.27,VEND_27,Dharma Provisions,PAID,PO-5912
INV_1456,2026-08-12,211.39,VEND_19,Massive Dynamic,PAID,PO-6939
INV_1457,2026-08-03,566.27,VEND_17,Nakatomi Trading,PAID,PO-4478
INV_1458,2026-08-14,4021.82,VEND_15,Prestige Worldwide,PAID,PO-9993
INV_1459,2026-08-18,4364.47,VEND_35, Freight,PENDING,PO-1667
INV_1460,2026-08-09,4602.31,VEND_27,Dharma Provisions,PAID,PO-2126
INV_1461,2026-07-31,2399.19,VEND_24,Tyrell Systems,PAID,PO-2343
INV_1462,2026-08-10,925.06,VEND_37,Lestrade & Co,PENDING,PO-4578
INV_1463,2026-08-14,1269.07,VEND_27,Dharma Provisions,PAID,PO-9071
INV_1464,2026-08-16,1265.77,VEND_28,InGen Biotech,PAID,PO-6640
INV_1465,2026-08-03,2082.15,VEND_38,Bachman Electric,PAID,PO-7884
INV_1466,2026-08-07,3276.85,VEND_32,Veridian Dynamics,PAID,PO-3100
INV_1467,2026-08-18,1003.35,VEND_38,Bachman Electric,PAID,PO-5095
INV_1468,2026-08-22,328.16,VEND_05,Cyberdyne Systems,PAID,PO-2845
INV_1469,2026-07-31,2125.44,VEND_22,Wernham Hogg,PAID,PO-6326
INV_1470,2026-08-12,1955.75,VEND_34,Omni Consumer,PAID,PO-4387
INV_1471,2026-08-13,339.77,VEND_01,ACME Corp,PENDING,PO-9589
INV_1472,2026-08-08,1098.82,VEND_08,Soylent Industries,PENDING,PO-1225
INV_1473,2026-08-13,3949.91,VEND_34,Omni Consumer,PAID,PO-8362
INV_1474,2026-08-07,886.25,VEND_15,Prestige Worldwide,PENDING,PO-7300
INV_1475,2026-08-01,1411.61,VEND_24,Tyrell Systems,PAID,PO-7614
INV_1476,2026-07-30,408.54,VEND_07,Umbrella Corp,PAID,PO-9143
INV_1477,2026-08-12,116.52,VEND_02,Globex Inc,PENDING,PO-6591
INV_1478,2026-07-28,2456.99,VEND_12,Hooli Services,PAID,PO-5455
INV_1479,2026-08-17,2863.71,VEND_07,Umbrella Corp,PAID,PO-1750
INV_1480,2026-08-07,1848.72,VEND_16,Sterling Cooper,PAID,PO-2249
INV_1481,2026-08-02,2388.71,VEND_35, Freight,PENDING,PO-3223
INV_1482,2026-08-07,3716.32,VEND_14,Los Pollos Dist.,PENDING,PO-2970
INV_1483,2026-08-07,3250.79,VEND_29,Sirius Cybernetics,PAID,PO-2532
INV_1484,2026-08-24,1326.55,VEND_39,Pawnee Power,PAID,PO-8798
INV_1485,2026-08-22,1457.7,VEND_11,Pied Piper Tech,PENDING,PO-4544
INV_1486,2026-08-24,2117.86,VEND_22,Wernham Hogg,PAID,PO-1001
INV_1487,2026-08-12,3512.26,VEND_23,Delos Hospitality,PAID,PO-2597
INV_1488,2026-08-06,3713.63,VEND_12,Hooli Services,PAID,PO-8550
INV_1489,2026-07-31,3342.14,VEND_15,Prestige Worldwide,PAID,PO-5908
INV_1490,2026-08-21,2215.93,VEND_05,Cyberdyne Systems,PAID,PO-7136
INV_1491,2026-08-05,458.74,VEND_27,Dharma Provisions,PAID,PO-9523
INV_1492,2026-08-11,871.25,VEND_39,Pawnee Power,PENDING,PO-3820
INV_1493,2026-08-18,4199.78,VEND_29,Sirius Cybernetics,PAID,PO-4215
INV_1494,2026-07-30,4003.35,VEND_09,Vandelay Trading,PAID,PO-8853
INV_1495,2026-08-07,4549.21,VEND_33,Momcorp Industries,PAID,PO-9831
INV_1496,2026-08-15,509.48,VEND_34,Omni Consumer,PAID,PO-3921
INV_1497,2026-08-19,3217.62,VEND_34,Omni Consumer,PAID,PO-6273
INV_1498,2026-08-14,906.71,VEND_18,Rekall Solutions,PAID,PO-1396
INV_1499,2026-08-25,3221.49,VEND_06,Initech Solutions,PENDING,PO-9831
INV_1500,2026-08-18,1920.54,VEND_39,Pawnee Power,PAID,PO-7210
INV_1501,2026-08-04,880.44,VEND_35, Freight,PENDING,PO-5705
INV_1502,2026-08-17,3649.99,VEND_32,Veridian Dynamics,PENDING,PO-2255
INV_1503,2026-08-06,3314.99,VEND_10,Dunder Supplies,PENDING,PO-5734
INV_1504,2026-08-20,3174.41,VEND_33,Momcorp Industries,PENDING,PO-6146
INV_1505,2026-08-16,257.49,VEND_25,Weyland Industries,PENDING,PO-8121
INV_1506,2026-08-01,272.17,VEND_30,Multi Corp,PENDING,PO-1800
INV_1507,2026-08-09,3554.59,VEND_01,ACME Corp,PENDING,PO-7191
INV_1508,2026-08-21,1431.81,VEND_23,Delos Hospitality,PENDING,PO-6922
INV_1509,2026-08-09,2167.14,VEND_34,Omni Consumer,PENDING,PO-7638
INV_1510,2026-08-19,579.48,VEND_25,Weyland Industries,PENDING,PO-7766
INV_1511,2026-08-09,2095.56,VEND_10,Dunder Supplies,PENDING,PO-6269
INV_1512,2026-08-02,1528.22,VEND_24,Tyrell Systems,PENDING,PO-3789
INV_1513,2026-08-13,2945.44,VEND_37,Lestrade & Co,PENDING,PO-1645
INV_1514,2026-08-02,1686.25,VEND_31,Frobozz Electric,PENDING,PO-4938
INV_1515,2026-08-20,3438.5,VEND_27,Dharma Provisions,PENDING,PO-8537
INV_1516,2026-08-12,3167.44,VEND_40,Gekko Capital,PENDING,PO-1278
INV_1517,2026-08-21,3817.11,VEND_40,Gekko Capital,PENDING,PO-9615
INV_1518,2026-08-05,351.61,VEND_12,Hooli Services,PENDING,PO-5387
INV_1519,2026-08-04,3474.48,VEND_04,Wayne Enterprises,PENDING,PO-5142
INV_1520,2026-08-04,3571.8,VEND_34,Omni Consumer,PENDING,PO-9671
INV_1521,2026-08-09,2539.76,VEND_01,ACME Corp,PENDING,PO-5237
INV_1522,2026-08-18,3798.94,VEND_12,Hooli Services,PENDING,PO-9166
INV_1523,2026-08-17,856.04,VEND_16,Sterling Cooper,PENDING,PO-4075
INV_1524,2026-08-21,350.25,VEND_34,Omni Consumer,PENDING,PO-5387
INV_1525,2026-08-05,2724.7,VEND_16,Sterling Cooper,PENDING,PO-3318
INV_1526,2026-08-20,2743.82,VEND_26,Primatech Paper,PENDING,PO-3799
INV_1527,2026-08-19,2616.23,VEND_34,Omni Consumer,PENDING,PO-6038
INV_1528,2026-08-10,718.51,VEND_27,Dharma Provisions,PENDING,PO-4976
INV_1529,2026-08-05,1536.2,VEND_27,Dharma Provisions,PENDING,PO-9656
INV_1530,2026-08-07,505.96,VEND_28,InGen Biotech,PENDING,PO-5126
INV_1531,2026-08-15,3506.43,VEND_06,Initech Solutions,PENDING,PO-7392
INV_1532,2026-08-21,1620.54,VEND_19,Massive Dynamic,PENDING,PO-6811
INV_1533,2026-08-10,3478.47,VEND_24,Tyrell Systems,PENDING,PO-1693
INV_1534,2026-08-13,3175.77,VEND_12,Hooli Services,PENDING,PO-7046
INV_1535,2026-08-18,2764.42,VEND_22,Wernham Hogg,PENDING,PO-5814
INV_1536,2026-08-01,2707.79,VEND_13,Bluth Builders,PENDING,PO-8697
INV_1537,2026-08-10,1703.65,VEND_25,Weyland Industries,PENDING,PO-5584
INV_1538,2026-08-17,2345.27,VEND_19,Massive Dynamic,PENDING,PO-9689
INV_1539,2026-08-01,3110.94,VEND_33,Momcorp Industries,PENDING,PO-2785
INV_1540,2026-08-08,2268.75,VEND_24,Tyrell Systems,PENDING,PO-9207
INV_1541,2026-08-06,3338.62,VEND_34,Omni Consumer,PENDING,PO-5512
INV_1542,2026-08-05,1916.16,VEND_22,Wernham Hogg,PENDING,PO-2008
INV_1543,2026-08-02,1229.82,VEND_22,Wernham Hogg,PENDING,PO-1942
INV_1544,2026-08-08,898.1,VEND_19,Massive Dynamic,PENDING,PO-4541
INV_1545,2026-08-12,857.88,VEND_14,Los Pollos Dist.,PENDING,PO-9621
INV_1546,2026-08-19,1328.79,VEND_17,Nakatomi Trading,PENDING,PO-3001
INV_1547,2026-08-08,3246.15,VEND_26,Primatech Paper,PENDING,PO-2674
INV_1548,2026-08-04,2874.09,VEND_06,Initech Solutions,PENDING,PO-8450
INV_1549,2026-08-15,2912.88,VEND_34,Omni Consumer,PENDING,PO-3027
INV_1550,2026-08-02,2465.18,VEND_35, Freight,PENDING,PO-4254
INV_1551,2026-08-19,456.53,VEND_16,Sterling Cooper,PENDING,PO-4243
INV_1552,2026-08-07,625.36,VEND_32,Veridian Dynamics,PENDING,PO-6292
INV_1553,2026-08-02,3541.29,VEND_15,Prestige Worldwide,PENDING,PO-1569
INV_1554,2026-08-03,3680.71,VEND_05,Cyberdyne Systems,PENDING,PO-9272
INV_1555,2026-08-11,3966.55,VEND_32,Veridian Dynamics,PENDING,PO-2561
INV_1556,2026-08-17,3447.68,VEND_30,Multi Corp,PENDING,PO-9592
INV_1557,2026-08-01,3654.89,VEND_01,ACME Corp,PENDING,PO-4419
INV_1558,2026-08-01,2385.75,VEND_02,Globex Inc,PENDING,PO-6481
INV_1559,2026-08-04,2243.99,VEND_27,Dharma Provisions,PENDING,PO-9583
INV_1560,2026-08-08,2784.75,VEND_01,ACME Corp,PENDING,PO-6469
INV_1561,2026-08-21,2841.07,VEND_31,Frobozz Electric,PENDING,PO-5323
INV_1562,2026-08-20,566.83,VEND_19,Massive Dynamic,PENDING,PO-7807
INV_1563,2026-08-20,2752.47,VEND_01,ACME Corp,PENDING,PO-7418
INV_1564,2026-08-20,3189.12,VEND_24,Tyrell Systems,PENDING,PO-3194
INV_1565,2026-08-03,1313.79,VEND_04,Wayne Enterprises,PENDING,PO-2161
INV_1566,2026-08-17,2593.23,VEND_08,Soylent Industries,PENDING,PO-5699
INV_1567,2026-08-18,1239.75,VEND_07,Umbrella Corp,PENDING,PO-4790
INV_1568,2026-08-17,1961.65,VEND_26,Primatech Paper,PENDING,PO-1432
INV_1569,2026-08-05,3050.43,VEND_38,Bachman Electric,PENDING,PO-7672
INV_1570,2026-08-06,3278.29,VEND_13,Bluth Builders,PENDING,PO-3583
INV_1571,2026-08-20,2447.66,VEND_14,Los Pollos Dist.,PENDING,PO-3422
INV_1572,2026-08-08,1860.04,VEND_05,Cyberdyne Systems,PENDING,PO-6491
INV_1573,2026-08-14,399.3,VEND_22,Wernham Hogg,PENDING,PO-5180
INV_1574,2026-08-10,607.2,VEND_03,Stark Logistics,PENDING,PO-9783
INV_1575,2026-08-02,3335.37,VEND_27,Dharma Provisions,PENDING,PO-1348
INV_1576,2026-08-08,2020.26,VEND_22,Wernham Hogg,PENDING,PO-7479
INV_1577,2026-08-14,3868.52,VEND_28,InGen Biotech,PENDING,PO-1759
INV_1578,2026-08-04,554.4,VEND_34,Omni Consumer,PENDING,PO-3110
INV_1579,2026-08-01,3761.5,VEND_28,InGen Biotech,PENDING,PO-4161
INV_1580,2026-08-17,3551.26,VEND_04,Wayne Enterprises,PENDING,PO-6919
INV_1581,2026-08-13,3549.7,VEND_25,Weyland Industries,PENDING,PO-2448
INV_1582,2026-08-13,700.57,VEND_02,Globex Inc,PENDING,PO-8465
INV_1583,2026-08-11,3767.21,VEND_05,Cyberdyne Systems,PENDING,PO-4487
INV_1584,2026-08-06,3093.62,VEND_07,Umbrella Corp,PENDING,PO-5161
INV_1585,2026-08-12,303.0,VEND_22,Wernham Hogg,PENDING,PO-8041
INV_1586,2026-08-18,815.28,VEND_33,Momcorp Industries,PENDING,PO-2782
INV_1587,2026-08-21,3404.98,VEND_32,Veridian Dynamics,PENDING,PO-7954
INV_1588,2026-08-21,3619.43,VEND_36,Sorin Systems,PENDING,PO-4454
INV_1589,2026-08-09,1232.56,VEND_34,Omni Consumer,PENDING,PO-1660
INV_1590,2026-08-08,1285.62,VEND_08,Soylent Industries,PENDING,PO-1081
INV_1591,2026-08-15,3142.95,VEND_34,Omni Consumer,PENDING,PO-6613
INV_1592,2026-08-08,1959.86,VEND_20,Buy n Large Corp,PENDING,PO-9660
INV_1593,2026-08-14,279.87,VEND_09,Vandelay Trading,PENDING,PO-4829
INV_1594,2026-08-20,2923.04,VEND_24,Tyrell Systems,PENDING,PO-1874
INV_1595,2026-08-12,1860.98,VEND_07,Umbrella Corp,PENDING,PO-1295
INV_1596,2026-08-02,2078.86,VEND_39,Pawnee Power,PENDING,PO-2062
INV_1597,2026-08-10,2338.94,VEND_19,Massive Dynamic,PENDING,PO-1258
INV_1598,2026-08-09,2373.31,VEND_29,Sirius Cybernetics,PENDING,PO-3713
INV_1599,2026-08-20,2854.03,VEND_26,Primatech Paper,PENDING,PO-7893
INV_1600,2026-08-19,3251.47,VEND_40,Gekko Capital,PENDING,PO-5856
INV_1601,2026-08-21,2458.17,VEND_36,Sorin Systems,PENDING,PO-8474
