entry_id,date,amount,account_code,memo,vendor_id,journal_ref,created_by
GL_263,2026-08-14,833.25,ACC_6020,Booking for Lestrade & Co,VEND_37,JRN-8329,tyronemoran
GL_264,2026-08-04,4632.25,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-5354,robert77
GL_265,2026-08-18,4412.67,ACC_5020,Booking for Dharma Provisions,VEND_27,JRN-2787,stephenthomas
GL_266,2026-08-06,1449.53,ACC_6010,Booking for Dunder Supplies,VEND_10,JRN-2427,sandraromero
GL_267,2026-08-11,3483.52,ACC_5010,Booking for Wayne Enterprises,VEND_04,JRN-6797,michellehill
GL_268,2026-08-12,199.14,ACC_6010,Booking for Buy n Large Corp,VEND_20,JRN-8481,ymorgan
GL_269,2026-08-23,3455.77,ACC_7020,Booking for Prestige Worldwide,VEND_15,JRN-9670,lori44
GL_271,2026-08-07,4575.82,ACC_5010,Booking for Dharma Provisions,VEND_27,JRN-9580,cgrimes
GL_272,2026-08-12,4122.99,ACC_7020,Booking for Momcorp Industries,VEND_33,JRN-1985,jreed
GL_273,2026-08-25,4271.35,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-3156,ugibson
GL_274,2026-08-02,2336.6,ACC_7020,Booking for Tyrell Systems,VEND_24,JRN-1110,tinaallen
GL_275,2026-08-22,249.76,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-6914,xhall
GL_276,2026-08-06,4204.5,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-4850,vwilliams
GL_277,2026-08-02,898.25,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-9630,zthornton
GL_278,2026-08-21,1203.05,ACC_7020,Booking for Los Pollos Dist.,VEND_14,JRN-6706,qhughes
GL_279,2026-08-05,3272.12,ACC_7020,Booking for Pawnee Power,VEND_39,JRN-3667,tylerjohnson
GL_280,2026-08-14,4487.87,ACC_5020,Booking for Delos Hospitality,VEND_23,JRN-6421,molly71
GL_281,2026-08-01,2606.42,ACC_8010,Booking for Tyrell Systems,VEND_24,JRN-8014,jsmith
GL_282,2026-08-16,412.8,ACC_8010,Booking for Rekall Solutions,VEND_18,JRN-1956,jpitts
GL_283,2026-08-09,3314.99,ACC_6020,Booking for Buy n Large Corp,VEND_20,JRN-9297,harrisontanya
GL_284,2026-08-22,1665.97,ACC_6020,Booking for Vandelay Trading,VEND_09,JRN-8369,cindy61
GL_285,2026-08-13,2002.55,ACC_8010,Booking for Stark Logistics,VEND_03,JRN-8245,melissa86
GL_286,2026-08-07,1781.52,ACC_6010,Booking for Prestige Worldwide,VEND_15,JRN-5893,courtney78
GL_287,2026-08-10,4242.55,ACC_5020,Booking for Sorin Systems,VEND_36,JRN-3264,williamsonjimmy
GL_288,2026-08-22,4508.0,ACC_7020,Booking for Initech Solutions,VEND_06,JRN-6535,wendy16
GL_289,2026-08-12,1376.74,ACC_7020,Booking for Massive Dynamic,VEND_19,JRN-6526,hodgesjane
GL_290,2026-08-07,2552.34,ACC_8020,Booking for Weyland Industries,VEND_25,JRN-5581,wallaceheather
GL_291,2026-08-11,2105.04,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-6562,williamslaura
GL_292,2026-08-11,3192.06,ACC_8010,Booking for Hooli Services,VEND_12,JRN-7913,michael62
GL_293,2026-08-25,3890.36,ACC_6020,Booking for Lestrade & Co,VEND_37,JRN-6199,amandaknight
GL_294,2026-08-21,2204.11,ACC_8020,Booking for InGen Biotech,VEND_28,JRN-5719,georgemiller
GL_295,2026-08-01,4470.83,ACC_5020,Booking for Omni Consumer,VEND_34,JRN-9225,pharvey
GL_296,2026-08-10,731.76,ACC_5020,Booking for Weyland Industries,VEND_25,JRN-5989,jdurham
GL_297,2026-08-10,2334.04,ACC_8010,Booking for Omni Consumer,VEND_34,JRN-2944,stevenking
GL_298,2026-08-12,3775.57,ACC_5010,Booking for Pied Piper Tech,VEND_11,JRN-8014,elizabeth74
GL_299,2026-08-24,207.38,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-1416,charleslandry
GL_300,2026-08-25,2720.19,ACC_5020,Booking for Wayne Enterprises,VEND_04,JRN-1102,danielle64
GL_301,2026-08-14,2277.14,ACC_5010,Booking for Soylent Industries,VEND_08,JRN-1702,mbruce
GL_302,2026-08-10,2162.27,ACC_5020,Booking for Umbrella Corp,VEND_07,JRN-6027,gcastaneda
GL_303,2026-08-04,2608.05,ACC_8010,Booking for Gekko Capital,VEND_40,JRN-4802,patrickhoward
GL_304,2026-08-20,1076.85,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-2896,victoria40
GL_305,2026-08-12,3546.84,ACC_6020,Booking for Massive Dynamic,VEND_19,JRN-6199,khill
GL_306,2026-08-08,113.42,ACC_6010,Booking for Initech Solutions,VEND_06,JRN-4413,lozanojulie
GL_307,2026-08-25,2607.36,ACC_5010,Booking for Umbrella Corp,VEND_07,JRN-6308,kimberly39
GL_308,2026-08-02,589.06,ACC_6010,Booking for Hooli Services,VEND_12,JRN-8872,jeffery39
GL_309,2026-08-12,4027.82,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-9548,erica21
GL_310,2026-08-22,3271.27,ACC_5020,Booking for Wernham Hogg,VEND_22,JRN-7974,parkerscott
GL_311,2026-08-09,4403.16,ACC_6020,Booking for Initech Solutions,VEND_06,JRN-5968,jessica14
GL_312,2026-08-15,1431.98,ACC_6010,Booking for Weyland Industries,VEND_25,JRN-9516,julie23
GL_313,2026-08-05,3511.23,ACC_8010,Booking for Wayne Enterprises,VEND_04,JRN-7276,kristinwalter
GL_314,2026-08-06,3095.48,ACC_7020,Booking for Delos Hospitality,VEND_23,JRN-9038,alyssa42
GL_315,2026-08-24,4869.88,ACC_5020,Booking for Vandelay Trading,VEND_09,JRN-9185,robin74
GL_316,2026-08-03,1381.9,ACC_8020,Booking for Oceanic Freight,VEND_21,JRN-4638,linda71
GL_317,2026-08-17,3860.89,ACC_7020,Booking for Lestrade & Co,VEND_37,JRN-8356,karenperez
GL_318,2026-08-22,3660.59,ACC_7020,Booking for Frobozz Electric,VEND_31,JRN-5795,zcoffey
GL_319,2026-08-01,3252.65,ACC_7020,Booking for Pied Piper Tech,VEND_11,JRN-3452,christopher60
GL_320,2026-08-25,2509.08,ACC_8020,Booking for Sterling Cooper,VEND_16,JRN-1104,amanda75
GL_321,2026-08-08,486.27,ACC_6010,Booking for Sirius Cybernetics,VEND_29,JRN-7001,brenda51
GL_322,2026-08-04,4905.29,ACC_8010,Booking for Globex Inc,VEND_02,JRN-3747,thomasharvey
GL_323,2026-08-26,3060.6,ACC_6020,Booking for Gekko Capital,VEND_40,JRN-5717,rose31
GL_324,2026-08-18,1113.57,ACC_5020,Booking for Multi Corp,VEND_30,JRN-2140,tblankenship
GL_325,2026-08-08,4237.16,ACC_8010,Booking for Wernham Hogg,VEND_22,JRN-4578,cwilson
GL_326,2026-08-04,577.44,ACC_5020,Booking for Prestige Worldwide,VEND_15,JRN-9902,torrestravis
GL_327,2026-08-02,4494.7,ACC_5010,Booking for Veridian Dynamics,VEND_32,JRN-3190,youngamanda
GL_328,2026-08-20,1060.02,ACC_5020,Booking for Soylent Industries,VEND_08,JRN-2030,qchavez
GL_329,2026-08-25,2130.9,ACC_5020,Booking for Bachman Electric,VEND_38,JRN-4279,umatthews
GL_330,2026-08-16,3326.44,ACC_5010,Booking for Momcorp Industries,VEND_33,JRN-5994,nicolepena
GL_331,2026-08-18,3927.3,ACC_5010,Booking for Hooli Services,VEND_12,JRN-7179,rgilbert
GL_332,2026-08-22,3042.68,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-2472,vaughnjeff
GL_333,2026-08-13,4821.61,ACC_8010,Booking for Massive Dynamic,VEND_19,JRN-5009,xsampson
GL_334,2026-08-11,3588.18,ACC_7020,Booking for Sorin Systems,VEND_36,JRN-5299,pollardmichael
GL_335,2026-08-22,750.09,ACC_6020,Booking for Hooli Services,VEND_12,JRN-3623,bruce43
GL_336,2026-08-18,2453.81,ACC_5020,Booking for Lestrade & Co,VEND_37,JRN-8588,rushmadison
GL_337,2026-08-26,162.58,ACC_6020,Booking for Umbrella Corp,VEND_07,JRN-1396,batesdarlene
GL_338,2026-08-25,3949.11,ACC_8010,Booking for Massive Dynamic,VEND_19,JRN-3704,williamsmatthew
GL_339,2026-08-27,2751.74,ACC_7020,Booking for Delos Hospitality,VEND_23,JRN-9498,kristinharris
GL_340,2026-08-08,2603.52,ACC_8020,Booking for Massive Dynamic,VEND_19,JRN-2426,brendali
GL_341,2026-08-26,4881.53,ACC_7020,Booking for Oceanic Freight,VEND_21,JRN-3899,markhernandez
GL_342,2026-08-09,4566.28,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-8865,ramireztracey
GL_343,2026-08-10,2299.19,ACC_7020,Booking for Cyberdyne Systems,VEND_05,JRN-6256,amberlindsey
GL_344,2026-08-14,1469.15,ACC_6010,Booking for Nakatomi Trading,VEND_17,JRN-5352,guerreroanthony
GL_345,2026-08-15,3577.48,ACC_7020,Booking for Dunder Supplies,VEND_10,JRN-3222,howardkristina
GL_347,2026-08-26,3567.64,ACC_7020,Booking for Omni Consumer,VEND_34,JRN-3535,alfred40
GL_349,2026-08-23,1726.23,ACC_6010,Booking for Tyrell Systems,VEND_24,JRN-3333,judyfox
GL_350,2026-08-20,2699.44,ACC_8010,Booking for Sorin Systems,VEND_36,JRN-2478,alvarezkimberly
GL_351,2026-08-01,662.14,ACC_8010,Booking for Delos Hospitality,VEND_23,JRN-8431,hayesjeffrey
GL_352,2026-08-20,4601.18,ACC_7020,Booking for Sterling Cooper,VEND_16,JRN-4950,acostaregina
GL_353,2026-08-13,4588.07,ACC_5010,Booking for Soylent Industries,VEND_08,JRN-7430,stephen00
GL_354,2026-08-25,1937.29,ACC_5010,Booking for Momcorp Industries,VEND_33,JRN-3976,bboone
GL_355,2026-08-05,4746.24,ACC_5010,Booking for Pied Piper Tech,VEND_11,JRN-8680,henryrenee
GL_356,2026-08-22,2178.63,ACC_5020,Booking for Umbrella Corp,VEND_07,JRN-2037,lammarc
GL_357,2026-08-24,3898.51,ACC_7020,Booking for Cyberdyne Systems,VEND_05,JRN-4523,cameronhill
GL_358,2026-08-03,458.92,ACC_6010,Booking for Hooli Services,VEND_12,JRN-8256,oscar98
GL_359,2026-08-14,1999.51,ACC_8010,Booking for Primatech Paper,VEND_26,JRN-4049,shawn96
GL_360,2026-08-25,3755.16,ACC_5010,Booking for Stark Logistics,VEND_03,JRN-6338,mcguiredanny
GL_361,2026-08-26,3460.46,ACC_8010,Booking for Pawnee Power,VEND_39,JRN-4507,russellbeasley
GL_362,2026-08-15,1968.93,ACC_8010,Booking for Globex Inc,VEND_02,JRN-7749,dmorgan
GL_363,2026-08-10,4804.66,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-2651,gperry
GL_365,2026-08-05,703.85,ACC_8020,Booking for ACME Corp,VEND_01,JRN-7997,ronald45
GL_366,2026-08-07,3766.65,ACC_6020,Booking for Delos Hospitality,VEND_23,JRN-2234,gloriawells
GL_367,2026-08-17,798.03,ACC_8020,Booking for Hooli Services,VEND_12,JRN-5967,deckerchristopher
GL_368,2026-08-07,661.65,ACC_5020,Booking for Lestrade & Co,VEND_37,JRN-3357,garnernathan
GL_369,2026-08-18,2360.2,ACC_5020,Booking for Sorin Systems,VEND_36,JRN-3728,angelawillis
GL_370,2026-08-24,2944.92,ACC_6020,Booking for Wernham Hogg,VEND_22,JRN-6958,elizabeth65
GL_371,2026-08-20,442.06,ACC_6010,Booking for Bluth Builders,VEND_13,JRN-9850,uparrish
GL_372,2026-08-19,2877.62,ACC_5020,Booking for Oceanic Freight,VEND_21,JRN-6246,schmittcaroline
GL_373,2026-08-09,4216.54,ACC_8010,Booking for Vandelay Trading,VEND_09,JRN-6047,dale83
GL_374,2026-08-14,3896.36,ACC_7020,Booking for Veridian Dynamics,VEND_32,JRN-3001,dianewalker
GL_375,2026-08-05,4467.36,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-8586,bellangela
GL_377,2026-08-02,2802.81,ACC_8020,Booking for  Freight,VEND_35,JRN-9078,farmeraudrey
GL_379,2026-08-12,2560.62,ACC_5020,Booking for Sterling Cooper,VEND_16,JRN-3647,xbruce
GL_380,2026-08-22,912.63,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-5748,lynchdiane
GL_381,2026-08-12,296.18,ACC_6020,Booking for Veridian Dynamics,VEND_32,JRN-5276,anthony44
GL_382,2026-08-17,4549.02,ACC_7020,Booking for Tyrell Systems,VEND_24,JRN-2908,michael22
GL_383,2026-08-02,295.53,ACC_6010,Booking for Oceanic Freight,VEND_21,JRN-8320,vjones
GL_384,2026-08-21,4165.27,ACC_8010,Booking for Nakatomi Trading,VEND_17,JRN-8189,davisalyssa
GL_385,2026-08-19,3300.97,ACC_5020,Booking for Cyberdyne Systems,VEND_05,JRN-8211,vbarnes
GL_386,2026-08-12,2485.62,ACC_5010,Booking for Frobozz Electric,VEND_31,JRN-3655,mitchellgriffith
GL_387,2026-08-08,477.73,ACC_5020,Booking for Rekall Solutions,VEND_18,JRN-6424,wareeric
GL_388,2026-08-14,4074.75,ACC_5020,Booking for Soylent Industries,VEND_08,JRN-8676,craigjoseph
GL_389,2026-08-01,1293.98,ACC_8020,Booking for Vandelay Trading,VEND_09,JRN-9634,ctucker
GL_390,2026-08-02,915.07,ACC_6020,Booking for Hooli Services,VEND_12,JRN-2843,wnelson
GL_391,2026-08-03,1161.31,ACC_5020,Booking for Pawnee Power,VEND_39,JRN-9033,reeddaniel
GL_392,2026-08-20,3332.28,ACC_6020,Booking for Nakatomi Trading,VEND_17,JRN-3265,trose
GL_393,2026-08-13,1988.76,ACC_7020,Booking for Umbrella Corp,VEND_07,JRN-9502,walkertracey
GL_394,2026-08-20,571.86,ACC_5020,Booking for Frobozz Electric,VEND_31,JRN-3140,smithkevin
GL_395,2026-08-16,3331.02,ACC_5020,Booking for Pawnee Power,VEND_39,JRN-1460,katrinaduran
GL_397,2026-08-14,756.03,ACC_8020,Booking for Frobozz Electric,VEND_31,JRN-2614,mark07
GL_398,2026-08-03,1488.01,ACC_5020,Booking for  Freight,VEND_35,JRN-6968,ythompson
GL_399,2026-08-03,1937.65,ACC_8010,Booking for Los Pollos Dist.,VEND_14,JRN-1889,vincentwhitaker
GL_400,2026-08-14,3292.72,ACC_8010,Booking for Nakatomi Trading,VEND_17,JRN-4087,charles06
GL_401,2026-08-22,2047.53,ACC_5020,Booking for Los Pollos Dist.,VEND_14,JRN-1616,stevenschristian
GL_402,2026-08-16,975.73,ACC_5010,Booking for Sorin Systems,VEND_36,JRN-5346,barbara96
GL_403,2026-08-24,776.54,ACC_8010,Booking for Soylent Industries,VEND_08,JRN-9010,zroberts
GL_404,2026-08-17,2062.75,ACC_8010,Booking for Wernham Hogg,VEND_22,JRN-8628,burchgeorge
GL_405,2026-08-21,125.92,ACC_6020,Booking for Initech Solutions,VEND_06,JRN-6723,xcollier
GL_406,2026-08-03,1389.15,ACC_8010,Booking for Tyrell Systems,VEND_24,JRN-4450,kimdaniel
GL_407,2026-08-10,3588.21,ACC_6020,Booking for Pawnee Power,VEND_39,JRN-4025,hchapman
GL_408,2026-08-21,2522.41,ACC_5020,Booking for ACME Corp,VEND_01,JRN-9765,fosterkyle
GL_409,2026-08-02,3941.4,ACC_7020,Booking for Momcorp Industries,VEND_33,JRN-1997,jeffrey21
GL_410,2026-08-08,3309.59,ACC_5010,Booking for Pied Piper Tech,VEND_11,JRN-4309,schmidtjames
GL_411,2026-08-12,3381.34,ACC_5010,Booking for Primatech Paper,VEND_26,JRN-5556,michael23
GL_412,2026-08-24,4165.85,ACC_6020,Booking for Bachman Electric,VEND_38,JRN-4871,thomasjames
GL_414,2026-08-17,621.68,ACC_6020,Booking for Cyberdyne Systems,VEND_05,JRN-2343,kathleenrios
GL_416,2026-08-22,2357.53,ACC_8010,Booking for Bachman Electric,VEND_38,JRN-6254,stephanieburton
GL_417,2026-08-21,3964.41,ACC_5010,Booking for Prestige Worldwide,VEND_15,JRN-8540,wwebster
GL_418,2026-08-17,2724.69,ACC_5010,Booking for Nakatomi Trading,VEND_17,JRN-6683,kmaldonado
GL_419,2026-08-16,1637.98,ACC_8020,Booking for Los Pollos Dist.,VEND_14,JRN-3670,michelle52
GL_420,2026-08-08,3703.6,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-2533,cjones
GL_421,2026-08-25,622.78,ACC_5010,Booking for Initech Solutions,VEND_06,JRN-3444,laura90
GL_422,2026-08-12,3141.27,ACC_8010,Booking for Veridian Dynamics,VEND_32,JRN-3743,william47
GL_423,2026-08-08,3775.83,ACC_8010,Booking for Vandelay Trading,VEND_09,JRN-6705,xjohnson
GL_424,2026-08-16,4704.31,ACC_5010,Booking for Stark Logistics,VEND_03,JRN-2515,chase19
GL_425,2026-08-25,2639.21,ACC_5020,Booking for Oceanic Freight,VEND_21,JRN-8831,jford
GL_426,2026-08-11,1871.85,ACC_6010,Booking for Nakatomi Trading,VEND_17,JRN-9378,colelisa
GL_427,2026-08-12,1001.18,ACC_5020,Booking for InGen Biotech,VEND_28,JRN-1928,marcalvarez
GL_428,2026-08-09,2308.57,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-4216,susanhayes
GL_429,2026-08-18,2217.87,ACC_5010,Booking for Weyland Industries,VEND_25,JRN-7808,toni18
GL_430,2026-08-24,832.79,ACC_6020,Booking for ACME Corp,VEND_01,JRN-2354,benjaminzimmerman
GL_431,2026-08-10,1329.77,ACC_5020,Booking for Lestrade & Co,VEND_37,JRN-9189,nwarren
GL_432,2026-08-09,2433.82,ACC_5010,Booking for Umbrella Corp,VEND_07,JRN-3378,michaelhardin
GL_433,2026-08-12,197.19,ACC_6020,Booking for Soylent Industries,VEND_08,JRN-1793,vortiz
GL_434,2026-08-07,2926.58,ACC_8020,Booking for  Freight,VEND_35,JRN-3472,mccormickdeborah
GL_435,2026-08-03,1967.25,ACC_8010,Booking for Massive Dynamic,VEND_19,JRN-3486,riveraangela
GL_436,2026-08-06,3238.43,ACC_5010,Booking for Wernham Hogg,VEND_22,JRN-8542,umitchell
GL_437,2026-08-06,1783.76,ACC_6020,Booking for Oceanic Freight,VEND_21,JRN-8644,mathewaguilar
GL_438,2026-08-15,3926.65,ACC_8010,Booking for Tyrell Systems,VEND_24,JRN-2462,sabrinacollins
GL_439,2026-08-06,4285.64,ACC_5010,Booking for Vandelay Trading,VEND_09,JRN-2846,tanderson
GL_440,2026-08-13,604.75,ACC_6020,Booking for Cyberdyne Systems,VEND_05,JRN-7597,collinsnicholas
GL_441,2026-08-25,4980.47,ACC_5010,Booking for Umbrella Corp,VEND_07,JRN-3121,lisa81
GL_442,2026-08-08,3714.21,ACC_5020,Booking for Sirius Cybernetics,VEND_29,JRN-1685,bromero
GL_443,2026-08-22,1848.52,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-1522,kyle35
GL_444,2026-08-15,762.06,ACC_6020,Booking for  Freight,VEND_35,JRN-3228,ilee
GL_445,2026-08-21,3233.69,ACC_6020,Booking for Buy n Large Corp,VEND_20,JRN-9669,chrisrichard
GL_446,2026-08-12,2119.8,ACC_7020,Booking for Dunder Supplies,VEND_10,JRN-5074,romeroamber
GL_447,2026-08-16,2721.98,ACC_5020,Booking for Veridian Dynamics,VEND_32,JRN-4507,stanleynancy
GL_448,2026-08-27,135.37,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-4153,carlamoore
GL_449,2026-08-14,2034.29,ACC_7020,Booking for Pied Piper Tech,VEND_11,JRN-7230,mariewise
GL_450,2026-08-05,2168.97,ACC_5020,Booking for Sterling Cooper,VEND_16,JRN-9784,jenniferwilliams
GL_451,2026-08-20,4057.12,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-3930,erica37
GL_452,2026-08-03,993.8,ACC_6020,Booking for Massive Dynamic,VEND_19,JRN-5939,karen73
GL_453,2026-08-07,1671.15,ACC_8020,Booking for Dunder Supplies,VEND_10,JRN-9535,kylestokes
GL_454,2026-08-05,3604.46,ACC_5010,Booking for ACME Corp,VEND_01,JRN-3451,mmckee
GL_455,2026-08-14,1626.73,ACC_8020,Booking for Veridian Dynamics,VEND_32,JRN-5621,erika97
GL_456,2026-08-26,4763.06,ACC_5010,Booking for Wayne Enterprises,VEND_04,JRN-2476,xhammond
GL_457,2026-08-07,4488.92,ACC_6020,Booking for Nakatomi Trading,VEND_17,JRN-1372,ashaw
GL_458,2026-08-04,4875.53,ACC_8010,Booking for Sterling Cooper,VEND_16,JRN-7468,lisasolis
GL_459,2026-08-08,3714.33,ACC_8010,Booking for Stark Logistics,VEND_03,JRN-3303,moniquewilliams
GL_460,2026-08-13,3439.07,ACC_6020,Booking for Buy n Large Corp,VEND_20,JRN-1143,jsawyer
GL_461,2026-08-16,3228.75,ACC_8010,Booking for Bluth Builders,VEND_13,JRN-6351,dawsonzachary
GL_463,2026-08-13,3966.8,ACC_5020,Booking for ACME Corp,VEND_01,JRN-3459,mitchellkathryn
GL_464,2026-08-18,3473.19,ACC_7020,Booking for Dunder Supplies,VEND_10,JRN-3110,shannon82
GL_465,2026-08-22,3131.36,ACC_5010,Booking for Wayne Enterprises,VEND_04,JRN-4172,odavis
GL_466,2026-08-16,1240.11,ACC_8010,Booking for Sorin Systems,VEND_36,JRN-7008,bwilkerson
GL_468,2026-08-16,3562.47,ACC_6020,Booking for Sorin Systems,VEND_36,JRN-7234,gbrown
GL_469,2026-08-13,1686.04,ACC_8020,Booking for Multi Corp,VEND_30,JRN-1020,joe15
GL_470,2026-08-17,859.62,ACC_5020,Booking for Massive Dynamic,VEND_19,JRN-6656,anthonygalvan
GL_471,2026-08-13,3694.92,ACC_5020,Booking for Globex Inc,VEND_02,JRN-9135,lacey20
GL_472,2026-08-24,410.37,ACC_5020,Booking for  Freight,VEND_35,JRN-2592,samantha72
GL_473,2026-08-11,2108.04,ACC_5020,Booking for Oceanic Freight,VEND_21,JRN-8433,awest
GL_474,2026-08-06,4380.11,ACC_5010,Booking for Bluth Builders,VEND_13,JRN-3324,smithjason
GL_475,2026-08-17,3157.46,ACC_6020,Booking for Bachman Electric,VEND_38,JRN-4125,anaacosta
GL_476,2026-08-07,3313.17,ACC_7020,Booking for Initech Solutions,VEND_06,JRN-6882,srodriguez
GL_477,2026-08-26,3571.33,ACC_8010,Booking for Gekko Capital,VEND_40,JRN-6351,kevinwilliams
GL_478,2026-08-07,4806.88,ACC_8010,Booking for Umbrella Corp,VEND_07,JRN-7007,nfowler
GL_480,2026-08-25,3229.88,ACC_5020,Booking for Delos Hospitality,VEND_23,JRN-4473,fbrown
GL_481,2026-08-26,983.94,ACC_5010,Booking for Primatech Paper,VEND_26,JRN-5249,chenbailey
GL_482,2026-08-11,2795.4,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-3558,kellysmith
GL_483,2026-08-19,2773.57,ACC_5010,Booking for Weyland Industries,VEND_25,JRN-3307,john62
GL_485,2026-08-17,761.92,ACC_6020,Booking for Buy n Large Corp,VEND_20,JRN-1881,millsmichael
GL_486,2026-08-07,4293.03,ACC_7020,Booking for Globex Inc,VEND_02,JRN-3017,myerstheodore
GL_487,2026-08-09,4603.65,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-3653,qzavala
GL_488,2026-08-05,562.01,ACC_6020,Booking for Multi Corp,VEND_30,JRN-4781,kellycarlos
GL_489,2026-08-09,4074.26,ACC_8010,Booking for Initech Solutions,VEND_06,JRN-9107,jessicafuller
GL_490,2026-08-26,2464.41,ACC_6020,Booking for Veridian Dynamics,VEND_32,JRN-1988,dennis58
GL_491,2026-08-24,4060.87,ACC_5020,Booking for Weyland Industries,VEND_25,JRN-2007,lisa27
GL_492,2026-08-14,4659.65,ACC_5010,Booking for Soylent Industries,VEND_08,JRN-8065,zwelch
GL_493,2026-08-02,1593.44,ACC_6020,Booking for Stark Logistics,VEND_03,JRN-1366,bryanparsons
GL_494,2026-08-02,3400.81,ACC_7020,Booking for Primatech Paper,VEND_26,JRN-4738,mjohnson
GL_495,2026-08-14,1519.94,ACC_5020,Booking for Primatech Paper,VEND_26,JRN-3072,moodynina
GL_496,2026-08-13,1386.53,ACC_8020,Booking for Primatech Paper,VEND_26,JRN-5610,sarah86
GL_497,2026-08-05,3833.96,ACC_8010,Booking for Frobozz Electric,VEND_31,JRN-2753,wking
GL_498,2026-08-08,1287.34,ACC_6010,Booking for Rekall Solutions,VEND_18,JRN-6233,justinatkins
GL_499,2026-08-22,2126.55,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-3598,glennmartin
GL_500,2026-08-06,4939.49,ACC_5010,Booking for Gekko Capital,VEND_40,JRN-4634,lloydsamuel
GL_501,2026-08-08,1078.46,ACC_8010,Booking for Tyrell Systems,VEND_24,JRN-5676,ypaul
GL_502,2026-08-08,4749.81,ACC_5010,Booking for Dunder Supplies,VEND_10,JRN-5091,terri77
GL_503,2026-08-01,1782.03,ACC_5010,Booking for Soylent Industries,VEND_08,JRN-3042,sandra84
GL_504,2026-08-07,1098.63,ACC_5010,Booking for Omni Consumer,VEND_34,JRN-6950,acostachristian
GL_505,2026-08-13,2956.72,ACC_7020,Booking for Omni Consumer,VEND_34,JRN-9132,amymorris
GL_506,2026-08-02,2378.31,ACC_8010,Booking for ACME Corp,VEND_01,JRN-8396,murphykenneth
GL_507,2026-08-10,4350.31,ACC_6020,Booking for Weyland Industries,VEND_25,JRN-7933,bmorrison
GL_508,2026-08-20,2704.65,ACC_6020,Booking for Hooli Services,VEND_12,JRN-2063,hannahbell
GL_509,2026-08-18,4639.11,ACC_6020,Booking for Globex Inc,VEND_02,JRN-8255,acostarhonda
GL_510,2026-08-10,1734.49,ACC_7020,Booking for Primatech Paper,VEND_26,JRN-6702,yhill
GL_511,2026-08-08,4980.37,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-5670,jonesdana
GL_513,2026-08-22,772.58,ACC_6020,Booking for Weyland Industries,VEND_25,JRN-3825,william20
GL_514,2026-08-19,848.47,ACC_5020,Booking for Buy n Large Corp,VEND_20,JRN-5116,melindagregory
GL_515,2026-08-21,2752.63,ACC_5010,Booking for Bluth Builders,VEND_13,JRN-3242,ejohnson
GL_516,2026-08-27,811.25,ACC_6020,Booking for Lestrade & Co,VEND_37,JRN-8113,kimberlydiaz
GL_517,2026-08-11,4213.66,ACC_5010,Booking for Dunder Supplies,VEND_10,JRN-2811,cherring
GL_518,2026-08-14,4809.86,ACC_5010,Booking for Buy n Large Corp,VEND_20,JRN-1973,erikarush
GL_520,2026-08-25,4931.18,ACC_5010,Booking for Gekko Capital,VEND_40,JRN-9424,scott19
GL_521,2026-08-22,227.81,ACC_5020,Booking for Initech Solutions,VEND_06,JRN-1634,alyssasanders
GL_522,2026-08-06,4275.37,ACC_7020,Booking for Veridian Dynamics,VEND_32,JRN-4765,john10
GL_523,2026-08-25,4847.19,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-8361,victorhughes
GL_524,2026-08-06,4642.81,ACC_7020,Booking for Sirius Cybernetics,VEND_29,JRN-5524,greenjorge
